"Australian Bureau of Statistics",,,,
,,,,
,,,"40-54 years",77
,,,"55-69 years",26
,,,"70-84 years",15
,,,"85-99 years",10
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",54
,,,"40-54 years",49
,,,"55-69 years",52
,,,"70-84 years",74
,,,"85-99 years",22
,,,"100 years and over",0
,"Relative","Male","0-14 years",12
,,,"15-24 years",66
,,,"25-39 years",50
,,,"40-54 years",22
,,,"55-69 years",21
,,,"70-84 years",8
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",13
,,,"15-24 years",43
,,,"25-39 years",49
,,,"40-54 years",20
,,,"55-69 years",77
,,,"70-84 years",47
,,,"85-99 years",14
,,,"100 years and over",0
"Burnside","Married","Male","0-14 years",0
,,,"15-24 years",7
,,,"25-39 years",254
,,,"40-54 years",385
,,,"55-69 years",270
,,,"70-84 years",104
,,,"85-99 years",22
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",17
,,,"25-39 years",310
,,,"40-54 years",402
,,,"55-69 years",228
,,,"70-84 years",76
,,,"85-99 years",16
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",9
,,,"40-54 years",12
,,,"55-69 years",6
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",36
,,,"40-54 years",74
,,,"55-69 years",34
,,,"70-84 years",12
,,,"85-99 years",4
,,,"100 years and over",0
,"U15Child","Male","0-14 years",458
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",500
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",154
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",168
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",97
,,,"25-39 years",110
,,,"40-54 years",17
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",76
,,,"25-39 years",59
,,,"40-54 years",8
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",8
,,,"40-54 years",4
,,,"55-69 years",4
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",6
,,,"40-54 years",4
,,,"55-69 years",9
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",21
,,,"40-54 years",26
,,,"55-69 years",21
,,,"70-84 years",18
,,,"85-99 years",18
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",5
,,,"40-54 years",14
,,,"55-69 years",33
,,,"70-84 years",69
,,,"85-99 years",38
,,,"100 years and over",0
,"Relative","Male","0-14 years",3
,,,"15-24 years",18
,,,"25-39 years",12
,,,"40-54 years",4
,,,"55-69 years",11
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",10
,,,"15-24 years",18
,,,"25-39 years",8
,,,"40-54 years",10
,,,"55-69 years",17
,,,"70-84 years",14
,,,"85-99 years",3
,,,"100 years and over",0
"Burnside Heights","Married","Male","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",581
,,,"40-54 years",486
,,,"55-69 years",182
,,,"70-84 years",27
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",688
,,,"40-54 years",431
,,,"55-69 years",130
,,,"70-84 years",17
,,,"85-99 years",0
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",8
,,,"40-54 years",15
,,,"55-69 years",8
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",68
,,,"40-54 years",91
,,,"55-69 years",39
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"U15Child","Male","0-14 years",892
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",811
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",184
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",198
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",102
,,,"25-39 years",80
,,,"40-54 years",4
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",92
,,,"25-39 years",71
,,,"40-54 years",4
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",30
,,,"40-54 years",4
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",6
,,,"40-54 years",5
,,,"55-69 years",4
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",26
,,,"40-54 years",14
,,,"55-69 years",7
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",15
,,,"40-54 years",9
,,,"55-69 years",17
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,"Relative","Male","0-14 years",3
,,,"15-24 years",27
,,,"25-39 years",34
,,,"40-54 years",13
,,,"55-69 years",11
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",6
,,,"15-24 years",37
,,,"25-39 years",21
,,,"40-54 years",9
,,,"55-69 years",16
,,,"70-84 years",18
,,,"85-99 years",4
,,,"100 years and over",0
"Caroline Springs","Married","Male","0-14 years",0
,,,"15-24 years",38
,,,"25-39 years",1359
,,,"40-54 years",1870
,,,"55-69 years",765
,,,"70-84 years",248
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",73
,,,"25-39 years",1710
,,,"40-54 years",1754
,,,"55-69 years",657
,,,"70-84 years",129
,,,"85-99 years",4
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",17
,,,"40-54 years",66
,,,"55-69 years",36
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",7
,,,"25-39 years",175
,,,"40-54 years",338
,,,"55-69 years",92
,,,"70-84 years",19
,,,"85-99 years",7
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2517
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",2357
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",700
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",718
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",365
,,,"25-39 years",280
,,,"40-54 years",37
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",281
,,,"25-39 years",167
,,,"40-54 years",28
,,,"55-69 years",5
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",54
,,,"40-54 years",39
,,,"55-69 years",23
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",17
,,,"25-39 years",33
,,,"40-54 years",36
,,,"55-69 years",26
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",16
,,,"25-39 years",131
,,,"40-54 years",146
,,,"55-69 years",78
,,,"70-84 years",24
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",93
,,,"40-54 years",106
,,,"55-69 years",121
,,,"70-84 years",62
,,,"85-99 years",8
,,,"100 years and over",0
,"Relative","Male","0-14 years",16
,,,"15-24 years",45
,,,"25-39 years",85
,,,"40-54 years",22
,,,"55-69 years",18
,,,"70-84 years",10
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",22
,,,"15-24 years",60
,,,"25-39 years",37
,,,"40-54 years",19
,,,"55-69 years",80
,,,"70-84 years",58
,,,"85-99 years",12
,,,"100 years and over",0
"Hoppers Crossing - North","Married","Male","0-14 years",0
,,,"15-24 years",54
,,,"25-39 years",1022
,,,"40-54 years",1538
,,,"55-69 years",1174
,,,"70-84 years",301
,,,"85-99 years",29
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",129
,,,"25-39 years",1208
,,,"40-54 years",1557
,,,"55-69 years",1032
,,,"70-84 years",185
,,,"85-99 years",12
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",23
,,,"40-54 years",80
,,,"55-69 years",60
,,,"70-84 years",11
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",197
,,,"40-54 years",326
,,,"55-69 years",137
,,,"70-84 years",36
,,,"85-99 years",16
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1840
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1703
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",673
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",738
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",547
,,,"25-39 years",432
,,,"40-54 years",78
,,,"55-69 years",16
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",379
,,,"25-39 years",268
,,,"40-54 years",34
,,,"55-69 years",14
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",69
,,,"40-54 years",31
,,,"55-69 years",28
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",25
,,,"40-54 years",35
,,,"55-69 years",16
,,,"70-84 years",7
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",20
,,,"25-39 years",123
,,,"40-54 years",162
,,,"55-69 years",128
,,,"70-84 years",47
,,,"85-99 years",9
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",18
,,,"25-39 years",59
,,,"40-54 years",93
,,,"55-69 years",168
,,,"70-84 years",102
,,,"85-99 years",33
,,,"100 years and over",0
,"Relative","Male","0-14 years",6
,,,"15-24 years",68
,,,"25-39 years",84
,,,"40-54 years",26
,,,"55-69 years",30
,,,"70-84 years",13
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",12
,,,"15-24 years",58
,,,"25-39 years",39
,,,"40-54 years",24
,,,"55-69 years",60
,,,"70-84 years",48
,,,"85-99 years",17
,,,"100 years and over",0
"Hoppers Crossing - South","Married","Male","0-14 years",0
,,,"15-24 years",62
,,,"25-39 years",1099
,,,"40-54 years",1217
,,,"55-69 years",1231
,,,"70-84 years",488
,,,"85-99 years",31
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",117
,,,"25-39 years",1328
,,,"40-54 years",1197
,,,"55-69 years",1190
,,,"70-84 years",324
,,,"85-99 years",14
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",23
,,,"40-54 years",76
,,,"55-69 years",52
,,,"70-84 years",19
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",21
,,,"25-39 years",206
,,,"40-54 years",336
,,,"55-69 years",144
,,,"70-84 years",66
,,,"85-99 years",18
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1872
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1676
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",529
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",605
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",473
,,,"25-39 years",389
,,,"40-54 years",109
,,,"55-69 years",21
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",330
,,,"25-39 years",262
,,,"40-54 years",52
,,,"55-69 years",22
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",69
,,,"25-39 years",117
,,,"40-54 years",56
,,,"55-69 years",49
,,,"70-84 years",12
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",35
,,,"25-39 years",60
,,,"40-54 years",32
,,,"55-69 years",29
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",12
,,,"25-39 years",111
,,,"40-54 years",155
,,,"55-69 years",169
,,,"70-84 years",95
,,,"85-99 years",16
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",47
,,,"40-54 years",108
,,,"55-69 years",231
,,,"70-84 years",164
,,,"85-99 years",49
,,,"100 years and over",0
,"Relative","Male","0-14 years",12
,,,"15-24 years",80
,,,"25-39 years",91
,,,"40-54 years",35
,,,"55-69 years",33
,,,"70-84 years",19
,,,"85-99 years",8
,,,"100 years and over",0
,,"Female","0-14 years",18
,,,"15-24 years",65
,,,"25-39 years",48
,,,"40-54 years",29
,,,"55-69 years",64
,,,"70-84 years",61
,,,"85-99 years",20
,,,"100 years and over",0
"Laverton","Married","Male","0-14 years",0
,,,"15-24 years",43
,,,"25-39 years",944
,,,"40-54 years",475
,,,"55-69 years",268
,,,"70-84 years",82
,,,"85-99 years",7
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",81
,,,"25-39 years",1063
,,,"40-54 years",429
,,,"55-69 years",204
,,,"70-84 years",65
,,,"85-99 years",4
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",19
,,,"40-54 years",27
,,,"55-69 years",18
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",60
,,,"40-54 years",118
,,,"55-69 years",64
,,,"70-84 years",32
,,,"85-99 years",6
,,,"100 years and over",0
,"U15Child","Male","0-14 years",848
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",801
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",196
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",181
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",115
,,,"25-39 years",146
,,,"40-54 years",33
,,,"55-69 years",8
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",97
,,,"25-39 years",65
,,,"40-54 years",12
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",104
,,,"25-39 years",187
,,,"40-54 years",31
,,,"55-69 years",18
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",25
,,,"25-39 years",61
,,,"40-54 years",10
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",22
,,,"25-39 years",72
,,,"40-54 years",92
,,,"55-69 years",92
,,,"70-84 years",29
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",47
,,,"40-54 years",48
,,,"55-69 years",65
,,,"70-84 years",37
,,,"85-99 years",14
,,,"100 years and over",0
,"Relative","Male","0-14 years",10
,,,"15-24 years",67
,,,"25-39 years",90
,,,"40-54 years",34
,,,"55-69 years",11
,,,"70-84 years",12
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",3
,,,"15-24 years",45
,,,"25-39 years",51
,,,"40-54 years",20
,,,"55-69 years",55
,,,"70-84 years",9
,,,"85-99 years",3
,,,"100 years and over",0
"Tarneit","Married","Male","0-14 years",0
,,,"15-24 years",112
,,,"25-39 years",3998
,,,"40-54 years",2349
,,,"55-69 years",893
,,,"70-84 years",284
,,,"85-99 years",16
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",243
,,,"25-39 years",4559
,,,"40-54 years",2005
,,,"55-69 years",717
,,,"70-84 years",190
,,,"85-99 years",7
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",45
,,,"40-54 years",77
,,,"55-69 years",21
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",28
,,,"25-39 years",400
,,,"40-54 years",416
,,,"55-69 years",123
,,,"70-84 years",28
,,,"85-99 years",3
,,,"100 years and over",0
,"U15Child","Male","0-14 years",4990
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",4661
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",865
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",949
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",516
,,,"25-39 years",330
,,,"40-54 years",39
,,,"55-69 years",7
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",354
,,,"25-39 years",254
,,,"40-54 years",32
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",79
,,,"25-39 years",115
,,,"40-54 years",29
,,,"55-69 years",22
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",37
,,,"25-39 years",59
,,,"40-54 years",30
,,,"55-69 years",21
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",27
,,,"25-39 years",236
,,,"40-54 years",150
,,,"55-69 years",54
,,,"70-84 years",31
,,,"85-99 years",9
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",140
,,,"40-54 years",90
,,,"55-69 years",115
,,,"70-84 years",114
,,,"85-99 years",17
,,,"100 years and over",0
,"Relative","Male","0-14 years",17
,,,"15-24 years",226
,,,"25-39 years",249
,,,"40-54 years",49
,,,"55-69 years",56
,,,"70-84 years",20
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",34
,,,"15-24 years",113
,,,"25-39 years",131
,,,"40-54 years",55
,,,"55-69 years",174
,,,"70-84 years",65
,,,"85-99 years",16
,,,"100 years and over",0
"Truganina","Married","Male","0-14 years",0
,,,"15-24 years",56
,,,"25-39 years",3135
,,,"40-54 years",1314
,,,"55-69 years",441
,,,"70-84 years",105
